ISBN,URL,Time per requests
9780141929125,https://www.booktopia.com.au/enemy-of-god-bernard-cornwell/ebook/9780141929125.html,44.033308267593384
9780316531269,https://www.booktopia.com.au/the-chain-adrian-mckinty/book/9780316531269.html,42.91838765144348
9780141364025,https://www.booktopia.com.au/the-burning-maze-the-trials-of-apollo-book-3--rick-riordan/ebook/9780141364025.html,43.41081380844116
9780061909641,https://www.booktopia.com.au/gone-michael-grant/ebook/9780061909641.html,47.59819316864014
9780141345642,,44.920814752578735
9780547807683,https://www.booktopia.com.au/the-dark-monk-oliver-potzsch/book/9780547807683.html,49.08651328086853
9780141925165,https://www.booktopia.com.au/the-other-side-of-the-dale-gervase-phinn/ebook/9780141925165.html,43.53222990036011
9780755387120,https://www.booktopia.com.au/cross-james-patterson/ebook/9780755387120.html,48.345991373062134
9780755348367,,15.939760684967041
9780307271914,,42.068586349487305
9780830839629,https://www.booktopia.com.au/a-week-in-the-life-of-corinth-ben-witherington-ii/book/9780830839629.html,49.1550714969635
9780241339732,,26.756744384765625
9780748115365,,21.259400129318237
9780141971568,,27.881792306900024
9780141966731,https://www.booktopia.com.au/can-t-anyone-help-me--toni-maguire/ebook/9780141966731.html,57.881489276885986
9780241381250,,25.26495099067688
9781401923440,https://www.booktopia.com.au/the-biology-of-belief-bruce-h-lipton/ebook/9781401923440.html,70.19684553146362
9780008139483,,18.68334197998047
9781409015369,,22.31110191345215
9780281064649,,10.332571268081665
9780486817316,https://www.booktopia.com.au/the-expression-of-the-emotions-in-man-and-animal-charles-darwin/book/9780486817316.html,64.56612491607666
9780141901251,,12.485441207885742
9780297859680,,10.877716541290283
9780141967554,,9.947396039962769
9780307414281,,9.558637142181396
9780571246021,,9.828047513961792
9781101032343,https://www.booktopia.com.au/the-forgotten-500-gregory-a-freeman/ebook/9781101032343.html,76.07151365280151
9781306051705,,9.2580885887146
9781407031088,,15.147785902023315
9780755364435,https://www.booktopia.com.au/mary-berry-s-christmas-collection-mary-berry/ebook/9780755364435.html,43.49336004257202
9780307414120,,11.336453199386597
9780748114368,,10.168596982955933
9780830826490,,14.24481725692749
9780141970172,https://www.booktopia.com.au/quiet-susan-cain/ebook/9780141970172.html,42.87061071395874
9780807573983,,10.090037822723389
9780241979785,,13.318546295166016
9781407044873,,9.210224390029907
9780768419580,https://www.booktopia.com.au/the-dream-book-stephanie-schureman/book/9780768419580.html,44.85118889808655
9780330514651,,14.492738485336304
9780544340688,https://www.booktopia.com.au/the-giver-movie-tie-in-edition--lois-lowry/book/9780544340688.html,43.28562808036804
9781101609644,,26.689299821853638
9780765397522,,13.231945991516113
9780752883649,https://www.booktopia.com.au/the-falls-ian-rankin/book/9780752883649.html,59.06711411476135
9780857870216,,17.136300086975098
9781846276842,https://www.booktopia.com.au/convenience-store-woman-sayaka-murata/book/9781846276842.html,47.697935819625854
9780743246392,,16.690929412841797
9780761163985,,16.11231780052185
9780718186838,https://www.booktopia.com.au/the-sword-saint-c-f-iggulden/ebook/9780718186838.html,59.43408131599426
9780762448319,,14.30322813987732
9780807563731,https://www.booktopia.com.au/jacob-s-new-dress-sarah-hoffman/book/9780807563731.html,62.15232181549072
9781405513487,,11.2207932472229
9780956770028,,12.64447808265686
9781101965375,,17.17921280860901
9780241355237,,8.814522981643677
9780241985557,,12.164128303527832
9780465028252,,18.64998173713684
9780857894823,,101.66573667526245
9781106927613,https://www.booktopia.com.au/saga-vol-2-brian-k-vaughan/ebook/9781106927613.html,43.071572065353394
9780749929695,,9.454989433288574
9780307271914,,17.504728078842163
9780765376473,,14.496771335601807
9780230714809,,10.658185482025146
9780141976105,,14.34676194190979
9780768448887,,9.859322547912598
9780307351937,,10.068962574005127
9780748115402,,9.278478145599365
9781405927642,https://www.booktopia.com.au/odessa-sea-clive-cussler/ebook/9781405927642.html,48.07125115394592
9780857208958,https://www.booktopia.com.au/manson-jeff-guinn/ebook/9780857208958.html,48.502392292022705
9780748116577,,16.94327425956726
9781529003239,,10.830804824829102
9780753552049,,16.681885957717896
9780761160854,,18.013407230377197
9780141902142,https://www.booktopia.com.au/the-heart-of-the-dales-gervase-phinn/ebook/9780141902142.html,44.13974642753601
9780748108596,https://www.booktopia.com.au/bitten-kelley-armstrong/ebook/9780748108596.html,47.076857566833496
9781409021308,,10.980129718780518
9780984358113,,13.09861707687378
9781282119154,,9.316189050674438
9780753548035,,9.094224214553833
